Ticker,Average Daily Return,Beta,Annual Volatility
TPL,0.0017336890310469032,0.837305733970808,0.4506663960596356
TPR,0.0010643340823590546,1.2379862739821974,0.39740465912659345
TRGP,0.001892211318845828,0.8839214045816599,0.31101850371114775
TRMB,-3.3504328737116084e-05,1.4077541300430592,0.3470090914693394
TROW,-0.00034038295935809727,1.4264561453656803,0.3255375414683223
TRV,0.0007617232811267602,0.46232961496076724,0.22392825392259572
TSCO,0.0003919491632177719,0.8562351913701121,0.28542966699753297
TSLA,0.0007548441559422836,1.957041181744482,0.6130379418250761
TSN,-0.00030873698259782986,0.4397185022668505,0.25594196610154646
TT,0.0010528518523747127,1.0169945887339773,0.2707510153044883
TTD,0.0011564889463110566,2.237122962451286,0.6476654012244775
TTWO,0.0002599768021573665,0.9223973575088259,0.3323561914019404
TXN,0.000248622229536568,1.160558831259675,0.27964931375562346
TXT,0.00015478677215728683,1.0397704918001895,0.27352056244253636
TYL,0.00032536941208019104,1.1906542028213547,0.31654365903918613
UAL,0.0014228661885002847,1.3919309416571406,0.4576725673260778
UBER,0.0008820210022731568,1.4963337173855267,0.48460413153041254
UDR,-0.00016140589709145442,0.7761951597536585,0.23955266860488428
UHS,0.0006295610224993953,0.8683388983964263,0.31657423707874616
ULTA,0.00028790270903850985,0.8888020520659052,0.3320314991759292
UNH,0.0001851933608973553,0.43806193941971305,0.24405507626442594
UNP,8.814196477008776e-05,0.6944652912105982,0.23241904747388253
UPS,-0.00039226995603305334,0.8776825623699599,0.2743631339377345
URI,0.001327742239340522,1.432678164127699,0.38368980521823165
USB,0.000152153609750073,0.9811234666399081,0.32136183935108203
V,0.0006012043917670487,0.8666653061251364,0.22215038148147606
VICI,0.00026953816725618367,0.7152113896249243,0.21826242149045239
VLO,0.0010048931492723735,0.6106299658288372,0.3623561345295899
VMC,0.000452914555733977,1.0156474851522297,0.262716327886665
VRSK,0.00041542610810186263,0.7096358094640424,0.2257498585972892
VRSN,-0.00013426341642420688,0.9423623831535459,0.25299985717342943
VRT,0.002856652319907503,2.0609152002521456,0.6298263233849563
VRTX,0.0009365406656410059,0.6391455183422897,0.2727671425772775
VST,0.002836553651388275,1.0039861162664838,0.41935131031612083
VTR,0.000451742508504871,0.6976908815366868,0.26346596433378733
VTRS,0.00022206861587569535,0.7675250592237445,0.33365307846486825
VZ,-1.0976874126693027e-05,0.32478020849177314,0.22283279741653064
WAB,0.0011078131143810786,0.9716844009348468,0.25292400609442084
WAT,0.00023255614131768425,0.9876104468449197,0.32740478105977366
WBD,-0.0005436677612935284,1.347002882090456,0.5571467929287612
WDAY,0.00027327825248214517,1.3492755504252338,0.3919592379043671
WDC,0.00021093556070554982,1.4398226462521162,0.4177444864199836
WEC,0.0001899226719766732,0.3777655083319494,0.20117023090331518
WELL,0.0007415163969608116,0.63042064653412,0.2400172844072041
WFC,0.0007182175563238137,0.968027895764644,0.30110923087210123
WM,0.00041955054878850084,0.4288097416560266,0.18770586222910363
WMB,0.0012525154531626446,0.602220000824944,0.22907275575495278
WMT,0.0009773678290573252,0.40796892643172844,0.20626714800965837
WRB,0.0008354612837688751,0.46867312776561765,0.22994920580036976
WSM,0.0015795945910769347,1.422071899840029,0.4807247528595646
WST,-0.00012569089835286074,1.0639954682612198,0.37130430266589115
WTW,0.0005329331839003187,0.6670944534211785,0.2224094463037958
WY,-0.0001721996679340006,0.9267049448964981,0.25933495976157894
WYNN,0.0003512188215082821,1.229348670928999,0.42176616233575054
XEL,0.00020410260412914082,0.3953582077737244,0.21496431962238285
XOM,0.0009884470199667823,0.4651266237558415,0.2722536741968342
XYL,0.00018724735324993007,1.0677015354061874,0.2726848207285506
XYZ,-3.373741519189696e-05,2.5447844213264865,0.6538248431311217
YUM,0.0001256744459903364,0.6334097400159086,0.1913350482780404
ZBH,-7.570031651297517e-05,0.7365025905623267,0.24515686119999647
ZBRA,-0.0002282732810674201,1.5001893782684321,0.40005015705222824
ZTS,-0.0002962226692345573,0.91661037925556,0.2750157103233015
